"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2498.94	307
2499.41	308
2499.89	344
2500.36	365
2500.83	368
2501.31	348
2501.78	321
2502.25	344
2502.73	317
2503.2	304
2503.67	291
2504.15	294
2504.62	301
2505.09	320
2505.57	328
2506.04	300
2506.52	296
2506.99	300
2507.46	291
2507.94	283
2508.41	308
2508.89	311
2509.36	294
2509.83	299
2510.31	314
2510.78	325
2511.26	308
2511.73	309
2512.21	322
2512.68	313
2513.15	320
2513.63	343
2514.1	341
2514.58	305
2515.05	290
2515.53	295
2516	296
2516.48	277
2516.95	289
2517.43	318
2517.9	333
2518.38	391
2518.85	453
2519.33	466
2519.8	427
2520.28	412
2520.75	408
2521.23	380
2521.7	388
2522.18	370
2522.65	340
2523.13	353
2523.6	348
2524.08	355
2524.56	364
2525.03	340
2525.51	342
2525.98	381
2526.46	374
2526.93	359
2527.41	342
2527.89	359
2528.36	348
2528.84	340
2529.31	318
2529.79	331
2530.27	318
2530.74	306
2531.22	306
2531.69	326
2532.17	351
2532.65	367
2533.12	364
2533.6	364
2534.08	369
2534.55	330
2535.03	311
2535.51	277
2535.98	319
2536.46	374
2536.94	397
2537.41	451
2537.89	460
2538.37	488
2538.84	478
2539.32	498
2539.8	518
2540.27	498
2540.75	468
2541.23	437
2541.71	409
2542.18	400
2542.66	406
2543.14	439
2543.62	447
2544.09	380
2544.57	352
2545.05	359
2545.53	404
2546	433
2546.48	448
2546.96	492
2547.44	606
2547.91	760
2548.39	936
2548.87	1227
2549.35	1510
2549.83	1806
2550.3	2012
2550.78	1858
2551.26	1459
2551.74	1179
2552.22	881
2552.69	671
2553.17	633
2553.65	631
2554.13	545
2554.61	499
2555.09	503
2555.56	474
2556.04	487
2556.52	507
2557	550
2557.48	550
2557.96	543
2558.44	512
2558.92	461
2559.39	470
2559.87	457
2560.35	426
2560.83	423
2561.31	436
2561.79	475
2562.27	473
2562.75	484
2563.23	472
2563.71	443
2564.19	411
2564.66	386
2565.14	393
2565.62	435
2566.1	451
2566.58	432
2567.06	416
2567.54	393
2568.02	419
2568.5	444
2568.98	450
2569.46	441
2569.94	395
2570.42	380
2570.9	374
2571.38	376
2571.86	375
2572.34	366
2572.82	368
2573.3	338
2573.78	352
2574.26	349
2574.74	331
2575.22	331
2575.7	335
2576.18	359
2576.66	347
2577.14	361
2577.62	374
2578.1	390
2578.59	388
2579.07	369
2579.55	365
2580.03	381
2580.51	403
2580.99	355
2581.47	297
2581.95	315
2582.43	340
2582.91	316
2583.39	287
2583.88	275
2584.36	285
2584.84	317
2585.32	323
2585.8	319
2586.28	317
2586.76	299
2587.24	292
2587.73	302
2588.21	303
2588.69	312
2589.17	320
2589.65	336
2590.13	351
2590.62	337
2591.1	316
2591.58	280
2592.06	275
2592.54	297
2593.03	299
2593.51	301
2593.99	299
