"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2705.08	1144
2705.57	1358
2706.07	1507
2706.56	1515
2707.05	1540
2707.54	1593
2708.04	1526
2708.53	1400
2709.02	1203
2709.51	1051
2710.01	952
2710.5	865
2710.99	799
2711.49	790
2711.98	804
2712.47	812
2712.96	802
2713.46	758
2713.95	730
2714.44	733
2714.94	706
2715.43	688
2715.92	661
2716.42	645
2716.91	652
2717.4	722
2717.9	770
2718.39	747
2718.89	674
2719.38	669
2719.87	715
2720.37	700
2720.86	680
2721.35	699
2721.85	673
2722.34	643
2722.84	637
2723.33	667
2723.82	666
2724.32	655
2724.81	661
2725.31	680
2725.8	674
2726.29	681
2726.79	707
2727.28	733
2727.78	740
2728.27	733
2728.77	725
2729.26	747
2729.76	798
2730.25	781
2730.75	734
2731.24	723
2731.73	716
2732.23	711
2732.72	727
2733.22	728
2733.71	696
2734.21	688
2734.7	713
2735.2	713
2735.69	679
2736.19	654
2736.68	625
2737.18	671
2737.68	691
2738.17	662
2738.67	673
2739.16	674
2739.66	674
2740.15	682
2740.65	666
2741.14	636
2741.64	613
2742.14	611
2742.63	640
2743.13	631
2743.62	635
2744.12	622
2744.61	592
2745.11	558
2745.61	558
2746.1	586
2746.6	593
2747.09	573
2747.59	585
2748.09	605
2748.58	603
2749.08	584
2749.58	572
2750.07	594
2750.57	588
2751.07	602
2751.56	607
2752.06	581
2752.56	607
2753.05	597
2753.55	575
2754.05	549
2754.54	572
2755.04	610
2755.54	588
2756.03	561
2756.53	576
2757.03	596
2757.52	577
2758.02	567
2758.52	596
2759.02	613
2759.51	603
2760.01	585
2760.51	595
2761.01	578
2761.5	540
2762	538
2762.5	565
2763	576
2763.49	580
2763.99	577
2764.49	573
2764.99	570
2765.48	605
2765.98	600
2766.48	580
2766.98	578
2767.48	588
2767.97	607
2768.47	571
2768.97	538
2769.47	556
2769.97	612
2770.47	618
2770.96	638
2771.46	653
2771.96	588
2772.46	531
2772.96	556
2773.46	628
2773.95	664
2774.45	659
2774.95	653
2775.45	639
2775.95	619
2776.45	595
2776.95	575
2777.45	559
2777.95	535
2778.44	567
2778.94	621
2779.44	627
2779.94	628
2780.44	651
2780.94	637
2781.44	661
2781.94	670
2782.44	638
2782.94	637
2783.44	664
2783.94	663
2784.44	635
2784.94	609
2785.43	607
2785.93	594
2786.43	587
2786.93	634
2787.43	652
2787.93	634
2788.43	632
2788.93	645
2789.43	644
2789.93	639
2790.43	633
2790.93	603
2791.43	638
2791.93	636
2792.43	648
2792.93	661
2793.43	641
2793.94	680
2794.44	706
2794.94	717
2795.44	713
2795.94	715
2796.44	736
2796.94	708
2797.44	660
2797.94	687
2798.44	691
2798.94	672
2799.44	644
2799.94	621
2800.44	613
2800.95	625
2801.45	588
2801.95	637
2802.45	733
2802.95	836
2803.45	927
2803.95	959
2804.45	999
2804.96	1045
2805.46	1059
2805.96	983
2806.46	845
2806.96	794
2807.46	791
2807.96	766
2808.47	707
2808.97	665
2809.47	647
2809.97	662
2810.47	740
2810.98	798
2811.48	809
2811.98	785
2812.48	806
2812.98	841
2813.49	837
2813.99	794
2814.49	803
2814.99	815
2815.49	791
2816	760
2816.5	763
2817	810
2817.5	831
2818.01	754
2818.51	724
2819.01	751
2819.52	775
2820.02	746
2820.52	770
2821.02	786
2821.53	785
2822.03	791
2822.53	801
2823.04	784
2823.54	780
2824.04	791
2824.54	778
2825.05	780
2825.55	828
2826.05	851
2826.56	843
2827.06	811
2827.56	853
2828.07	882
2828.57	895
2829.07	909
2829.58	902
2830.08	909
2830.59	888
2831.09	879
2831.59	853
2832.1	837
2832.6	884
2833.1	928
2833.61	952
2834.11	1068
2834.62	1300
2835.12	1630
2835.62	2073
2836.13	2596
2836.63	3073
2837.14	3446
2837.64	3790
2838.15	4003
2838.65	3925
2839.15	3623
2839.66	3159
2840.16	2724
2840.67	2300
