"SPEC#: 1, SIZE: 18429, TIME: 0.000000"	
2366.37	404
2366.83	451
2367.29	443
2367.75	453
2368.21	432
2368.67	442
2369.13	497
2369.59	513
2370.05	531
2370.52	578
2370.98	660
2371.44	730
2371.9	777
2372.36	724
2372.82	661
2373.28	627
2373.74	640
2374.2	646
2374.66	607
2375.13	565
2375.59	528
2376.05	539
2376.51	538
2376.97	542
2377.43	508
2377.89	465
2378.36	459
2378.82	463
2379.28	493
2379.74	508
2380.2	528
2380.66	524
2381.13	487
2381.59	465
2382.05	441
2382.51	434
2382.97	464
2383.44	470
2383.9	463
2384.36	492
2384.82	486
2385.28	446
2385.75	491
2386.21	507
2386.67	489
2387.13	503
2387.6	523
2388.06	572
2388.52	561
2388.98	596
2389.45	678
2389.91	724
2390.37	703
2390.83	673
2391.3	671
2391.76	616
2392.22	595
2392.69	548
2393.15	508
2393.61	502
2394.08	474
2394.54	519
2395	575
2395.47	605
2395.93	619
2396.39	623
2396.86	606
2397.32	588
2397.78	555
2398.25	552
2398.71	557
2399.17	565
2399.64	591
2400.1	583
2400.56	559
2401.03	552
2401.49	534
2401.95	530
2402.42	521
2402.88	537
2403.35	536
2403.81	541
2404.27	561
2404.74	549
2405.2	521
2405.67	568
2406.13	590
2406.6	585
2407.06	608
2407.52	624
2407.99	688
2408.45	690
2408.92	637
2409.38	629
2409.85	629
2410.31	639
2410.78	641
2411.24	658
2411.71	691
2412.17	687
2412.64	677
2413.1	682
2413.57	645
2414.03	636
2414.5	655
2414.96	693
2415.43	705
2415.89	838
2416.36	1042
2416.82	1339
2417.29	1698
2417.75	1927
2418.22	2012
2418.68	1879
2419.15	1716
2419.61	1420
2420.08	1137
2420.55	941
2421.01	782
2421.48	756
2421.94	748
2422.41	657
2422.87	645
2423.34	659
2423.81	615
2424.27	594
2424.74	604
2425.2	630
2425.67	635
2426.14	627
2426.6	621
2427.07	597
2427.54	583
2428	595
2428.47	608
2428.93	614
2429.4	688
2429.87	723
2430.33	669
2430.8	605
2431.27	589
2431.73	551
2432.2	516
2432.67	521
2433.14	532
2433.6	537
2434.07	558
2434.54	561
2435	568
2435.47	555
2435.94	566
2436.4	551
2436.87	550
2437.34	586
2437.81	593
2438.27	557
2438.74	581
2439.21	568
2439.68	504
2440.14	489
2440.61	522
2441.08	491
2441.55	481
2442.01	452
2442.48	427
2442.95	468
2443.42	506
2443.89	530
2444.35	570
2444.82	629
2445.29	626
2445.76	665
2446.23	704
2446.69	736
2447.16	691
2447.63	643
2448.1	634
2448.57	625
2449.03	603
2449.5	611
2449.97	577
2450.44	552
2450.91	526
2451.38	505
2451.85	498
2452.31	516
2452.78	552
2453.25	504
2453.72	484
2454.19	476
2454.66	518
2455.13	530
2455.6	488
2456.07	449
2456.54	422
2457	444
2457.47	467
2457.94	522
2458.41	565
2458.88	596
2459.35	609
2459.82	571
2460.29	531
2460.76	507
2461.23	497
2461.7	501
2462.17	507
2462.64	525
2463.11	508
2463.58	482
2464.05	502
2464.52	486
2464.99	479
2465.46	515
2465.93	500
2466.4	501
2466.87	502
2467.34	456
2467.81	446
2468.28	477
2468.75	523
2469.22	498
2469.69	532
2470.16	568
2470.63	610
2471.1	599
2471.57	549
2472.04	537
2472.51	574
2472.98	596
2473.45	574
2473.92	554
2474.39	526
2474.87	577
2475.34	607
2475.81	555
2476.28	530
2476.75	504
2477.22	512
2477.69	518
2478.16	510
2478.63	501
2479.11	470
2479.58	488
2480.05	496
2480.52	511
2480.99	535
2481.46	577
2481.93	568
2482.41	555
2482.88	560
2483.35	544
2483.82	518
2484.29	557
2484.76	567
2485.24	572
2485.71	555
2486.18	557
2486.65	570
2487.12	544
2487.6	563
2488.07	523
2488.54	509
2489.01	492
2489.48	468
2489.96	492
2490.43	529
2490.9	519
2491.37	502
2491.85	511
2492.32	522
2492.79	546
2493.26	572
2493.74	586
2494.21	588
2494.68	564
2495.15	513
2495.63	525
2496.1	533
2496.57	514
2497.05	514
2497.52	474
2497.99	432
2498.47	418
2498.94	476
2499.41	505
2499.89	501
2500.36	485
2500.83	445
2501.31	463
2501.78	475
2502.25	492
2502.73	462
2503.2	437
2503.67	468
2504.15	504
2504.62	520
2505.09	574
2505.57	585
2506.04	524
2506.52	491
2506.99	481
2507.46	446
2507.94	459
2508.41	470
2508.89	500
2509.36	545
2509.83	554
2510.31	591
2510.78	586
2511.26	548
2511.73	547
2512.21	559
2512.68	567
2513.15	569
2513.63	566
2514.1	587
2514.58	577
2515.05	546
2515.53	535
2516	560
2516.48	578
2516.95	586
2517.43	555
2517.9	578
2518.38	569
2518.85	575
2519.33	643
2519.8	652
2520.28	648
2520.75	619
2521.23	593
2521.7	590
2522.18	566
2522.65	562
2523.13	549
2523.6	563
2524.08	582
2524.56	590
2525.03	580
2525.51	544
2525.98	571
2526.46	581
2526.93	588
2527.41	604
2527.89	648
2528.36	656
2528.84	605
2529.31	611
2529.79	631
2530.27	583
2530.74	514
2531.22	501
2531.69	500
2532.17	521
2532.65	539
2533.12	541
2533.6	560
2534.08	539
2534.55	561
2535.03	616
2535.51	648
2535.98	640
2536.46	633
2536.94	638
2537.41	642
2537.89	627
2538.37	653
2538.84	665
2539.32	700
2539.8	739
2540.27	719
2540.75	691
2541.23	669
2541.71	632
2542.18	607
2542.66	662
2543.14	730
2543.62	703
2544.09	658
2544.57	674
2545.05	678
2545.53	702
2546	724
2546.48	767
2546.96	851
2547.44	946
2547.91	1074
2548.39	1303
2548.87	1670
2549.35	1993
2549.83	2119
2550.3	2006
2550.78	1836
2551.26	1537
2551.74	1249
2552.22	1066
2552.69	974
2553.17	892
2553.65	818
2554.13	790
2554.61	782
2555.09	736
2555.56	695
2556.04	589
2556.52	579
2557	624
2557.48	656
2557.96	626
2558.44	581
2558.92	563
2559.39	573
2559.87	584
2560.35	594
2560.83	625
2561.31	656
2561.79	697
2562.27	661
2562.75	634
2563.23	656
2563.71	618
2564.19	596
2564.66	573
2565.14	565
2565.62	576
2566.1	576
2566.58	557
2567.06	574
2567.54	562
2568.02	581
2568.5	610
2568.98	592
2569.46	581
2569.94	589
2570.42	610
2570.9	572
2571.38	553
2571.86	618
2572.34	657
2572.82	632
2573.3	548
2573.78	555
2574.26	621
2574.74	637
2575.22	616
2575.7	619
2576.18	662
2576.66	662
2577.14	613
2577.62	615
2578.1	627
2578.59	646
2579.07	636
2579.55	625
2580.03	600
2580.51	597
2580.99	577
2581.47	525
2581.95	523
2582.43	532
2582.91	523
2583.39	500
2583.88	473
2584.36	480
2584.84	503
2585.32	513
2585.8	533
2586.28	532
2586.76	581
2587.24	558
2587.73	516
2588.21	521
2588.69	531
2589.17	513
2589.65	525
2590.13	531
2590.62	508
2591.1	532
2591.58	572
2592.06	564
2592.54	553
2593.03	559
2593.51	583
2593.99	579
2594.47	528
2594.95	487
2595.44	496
2595.92	506
2596.4	506
2596.88	509
