peak_location;start_window;end_window
16619.8;16569.55;16670.13
16621.03;16570.77;16671.36
16622.26;16572;16672.59
16623.48;16573.22;16673.82
16624.71;16574.45;16675.05
16625.94;16575.67;16676.27
16627.16;16576.9;16677.5
16628.39;16578.12;16678.73
16629.62;16579.35;16679.96
16630.84;16580.57;16681.19
16632.07;16581.8;16682.42
16633.3;16583.02;16683.65
16634.52;16584.25;16684.88
16635.75;16585.48;16686.11
16636.98;16586.7;16687.34
16638.21;16587.93;16688.56
16639.43;16589.15;16689.79
16640.66;16590.38;16691.02
16641.89;16591.6;16692.25
16643.12;16592.83;16693.48
16644.34;16594.05;16694.71
16645.57;16595.28;16695.94
16646.8;16596.5;16697.17
16648.03;16597.73;16698.4
16649.25;16598.96;16699.63
16650.48;16600.18;16700.86
16651.71;16601.41;16702.09
16652.94;16602.63;16703.32
16654.17;16603.86;16704.55
16655.39;16605.09;16705.78
16656.62;16606.31;16707.01
16657.85;16607.54;16708.24
16659.08;16608.76;16709.47
16660.31;16609.99;16710.7
16661.53;16611.22;16711.93
16662.76;16612.44;16713.16
16663.99;16613.67;16714.39
16665.22;16614.9;16715.62
16666.45;16616.12;16716.85
16667.67;16617.35;16718.08
16668.9;16618.58;16719.31
16670.13;16619.8;16720.54
16671.36;16621.03;16721.77
16672.59;16622.26;16723
16673.82;16623.48;16724.23
16675.05;16624.71;16725.46
16676.27;16625.94;16726.69
16677.5;16627.16;16727.92
16678.73;16628.39;16729.15
16679.96;16629.62;16730.38
16681.19;16630.84;16731.61
16682.42;16632.07;16732.84
16683.65;16633.3;16734.07
16684.88;16634.52;16735.31
16686.11;16635.75;16736.54
16687.34;16636.98;16737.77
16688.56;16638.21;16739
16689.79;16639.43;16740.23
16691.02;16640.66;16741.46
16692.25;16641.89;16742.69
16693.48;16643.12;16743.92
16694.71;16644.34;16745.15
16695.94;16645.57;16746.39
16697.17;16646.8;16747.62
16698.4;16648.03;16748.85
16699.63;16649.25;16750.08
16700.86;16650.48;16751.31
16702.09;16651.71;16752.54
16703.32;16652.94;16753.77
16704.55;16654.17;16755.01
16705.78;16655.39;16756.24
16707.01;16656.62;16757.47
16708.24;16657.85;16758.7
16709.47;16659.08;16759.93
16710.7;16660.31;16761.16
16711.93;16661.53;16762.4
16713.16;16662.76;16763.63
16714.39;16663.99;16764.86
16715.62;16665.22;16766.09
16716.85;16666.45;16767.32
16718.08;16667.67;16768.56
16719.31;16668.9;16769.79
16720.54;16670.13;16771.02
16721.77;16671.36;16772.25
16723;16672.59;16773.49
16724.23;16673.82;16774.72
16725.46;16675.05;16775.95
16726.69;16676.27;16777.18
16727.92;16677.5;16778.42
16729.15;16678.73;16779.65
16730.38;16679.96;16780.88
16731.61;16681.19;16782.11
16732.84;16682.42;16783.35
16734.07;16683.65;16784.58
16735.31;16684.88;16785.81
16736.54;16686.11;16787.04
16737.77;16687.34;16788.28
16739;16688.56;16789.51
16740.23;16689.79;16790.74
16741.46;16691.02;16791.98
16742.69;16692.25;16793.21
16743.92;16693.48;16794.44
16745.15;16694.71;16795.67
16746.39;16695.94;16796.91
16747.62;16697.17;16798.14
16748.85;16698.4;16799.37
16750.08;16699.63;16800.61
16751.31;16700.86;16801.84
16752.54;16702.09;16803.07
16753.77;16703.32;16804.31
16755.01;16704.55;16805.54
16756.24;16705.78;16806.77
16757.47;16707.01;16808.01
16758.7;16708.24;16809.24
16759.93;16709.47;16810.48
16761.16;16710.7;16811.71
16762.4;16711.93;16812.94
16763.63;16713.16;16814.18
16764.86;16714.39;16815.41
16766.09;16715.62;16816.64
16767.32;16716.85;16817.88
16768.56;16718.08;16819.11
16769.79;16719.31;16820.35
16771.02;16720.54;16821.58
16772.25;16721.77;16822.81
16773.49;16723;16824.05
16774.72;16724.23;16825.28
16775.95;16725.46;16826.52
16777.18;16726.69;16827.75
16778.42;16727.92;16828.99
16779.65;16729.15;16830.22
16780.88;16730.38;16831.46
16782.11;16731.61;16832.69
16783.35;16732.84;16833.92
16784.58;16734.07;16835.16
16785.81;16735.31;16836.39
16787.04;16736.54;16837.63
16788.28;16737.77;16838.86
16789.51;16739;16840.1
16790.74;16740.23;16841.33
16791.98;16741.46;16842.57
16793.21;16742.69;16843.8
16794.44;16743.92;16845.04
16795.67;16745.15;16846.27
16796.91;16746.39;16847.51
16798.14;16747.62;16848.74
16799.37;16748.85;16849.98
16800.61;16750.08;16851.21
16801.84;16751.31;16852.45
16803.07;16752.54;16853.68
16804.31;16753.77;16854.92
16805.54;16755.01;16856.15
16806.77;16756.24;16857.39
16808.01;16757.47;16858.62
16809.24;16758.7;16859.86
16810.48;16759.93;16861.1
16811.71;16761.16;16862.33
16812.94;16762.4;16863.57
16814.18;16763.63;16864.8
16815.41;16764.86;16866.04
16816.64;16766.09;16867.27
16817.88;16767.32;16868.51
16819.11;16768.56;16869.75
16820.35;16769.79;16870.98
16821.58;16771.02;16872.22
16822.81;16772.25;16873.45
16824.05;16773.49;16874.69
16825.28;16774.72;16875.93
16826.52;16775.95;16877.16
16827.75;16777.18;16878.4
16828.99;16778.42;16879.63
16830.22;16779.65;16880.87
16831.46;16780.88;16882.11
16832.69;16782.11;16883.34
16833.92;16783.35;16884.58
16835.16;16784.58;16885.82
16836.39;16785.81;16887.05
16837.63;16787.04;16888.29
16838.86;16788.28;16889.53
16840.1;16789.51;16890.76
16841.33;16790.74;16892
16842.57;16791.98;16893.24
16843.8;16793.21;16894.47
16845.04;16794.44;16895.71
16846.27;16795.67;16896.95
16847.51;16796.91;16898.18
16848.74;16798.14;16899.42
16849.98;16799.37;16900.66
16851.21;16800.61;16901.89
16852.45;16801.84;16903.13
16853.68;16803.07;16904.37
16854.92;16804.31;16905.61
16856.15;16805.54;16906.84
16857.39;16806.77;16908.08
16858.62;16808.01;16909.32
16859.86;16809.24;16910.55
16861.1;16810.48;16911.79
16862.33;16811.71;16913.03
16863.57;16812.94;16914.27
16864.8;16814.18;16915.5
16866.04;16815.41;16916.74
16867.27;16816.64;16917.98
16868.51;16817.88;16919.22
16869.75;16819.11;16920.45
16870.98;16820.35;16921.69
16872.22;16821.58;16922.93
16873.45;16822.81;16924.17
16874.69;16824.05;16925.41
16875.93;16825.28;16926.64
16877.16;16826.52;16927.88
16878.4;16827.75;16929.12
16879.63;16828.99;16930.36
16880.87;16830.22;16931.6
16882.11;16831.46;16932.83
16883.34;16832.69;16934.07
16884.58;16833.92;16935.31
16885.82;16835.16;16936.55
16887.05;16836.39;16937.79
16888.29;16837.63;16939.03
16889.53;16838.86;16940.26
16890.76;16840.1;16941.5
16892;16841.33;16942.74
16893.24;16842.57;16943.98
16894.47;16843.8;16945.22
16895.71;16845.04;16946.46
16896.95;16846.27;16947.7
16898.18;16847.51;16948.94
16899.42;16848.74;16950.17
16900.66;16849.98;16951.41
16901.89;16851.21;16952.65
16903.13;16852.45;16953.89
16904.37;16853.68;16955.13
16905.61;16854.92;16956.37
16906.84;16856.15;16957.61
16908.08;16857.39;16958.85
16909.32;16858.62;16960.09
16910.55;16859.86;16961.33
16911.79;16861.1;16962.56
16913.03;16862.33;16963.8
16914.27;16863.57;16965.04
16915.5;16864.8;16966.28
16916.74;16866.04;16967.52
16917.98;16867.27;16968.76
16919.22;16868.51;16970
16920.45;16869.75;16971.24
16921.69;16870.98;16972.48
16922.93;16872.22;16973.72
16924.17;16873.45;16974.96
16925.41;16874.69;16976.2
16926.64;16875.93;16977.44
16927.88;16877.16;16978.68
16929.12;16878.4;16979.92
16930.36;16879.63;16981.16
16931.6;16880.87;16982.4
16932.83;16882.11;16983.64
16934.07;16883.34;16984.88
16935.31;16884.58;16986.12
16936.55;16885.82;16987.36
16937.79;16887.05;16988.6
16939.03;16888.29;16989.84
16940.26;16889.53;16991.08
16941.5;16890.76;16992.32
16942.74;16892;16993.56
16943.98;16893.24;16994.8
16945.22;16894.47;16996.04
16946.46;16895.71;16997.28
16947.7;16896.95;16998.52
16948.94;16898.18;16999.76
16950.17;16899.42;17001.01
16951.41;16900.66;17002.25
16952.65;16901.89;17003.49
16953.89;16903.13;17004.73
16955.13;16904.37;17005.97
16956.37;16905.61;17007.21
16957.61;16906.84;17008.45
16958.85;16908.08;17009.69
16960.09;16909.32;17010.93
16961.33;16910.55;17012.17
16962.56;16911.79;17013.41
16963.8;16913.03;17014.66
16965.04;16914.27;17015.9
16966.28;16915.5;17017.14
16967.52;16916.74;17018.38
16968.76;16917.98;17019.62
16970;16919.22;17020.86
16971.24;16920.45;17022.1
16972.48;16921.69;17023.35
16973.72;16922.93;17024.59
16974.96;16924.17;17025.83
16976.2;16925.41;17027.07
16977.44;16926.64;17028.31
16978.68;16927.88;17029.55
16979.92;16929.12;17030.8
16981.16;16930.36;17032.04
16982.4;16931.6;17033.28
16983.64;16932.83;17034.52
16984.88;16934.07;17035.76
16986.12;16935.31;17037.01
16987.36;16936.55;17038.25
16988.6;16937.79;17039.49
16989.84;16939.03;17040.73
16991.08;16940.26;17041.97
16992.32;16941.5;17043.22
16993.56;16942.74;17044.46
16994.8;16943.98;17045.7
16996.04;16945.22;17046.94
16997.28;16946.46;17048.19
16998.52;16947.7;17049.43
16999.76;16948.94;17050.67
17001.01;16950.17;17051.91
17002.25;16951.41;17053.16
17003.49;16952.65;17054.4
17004.73;16953.89;17055.64
17005.97;16955.13;17056.88
17007.21;16956.37;17058.13
17008.45;16957.61;17059.37
17009.69;16958.85;17060.61
17010.93;16960.09;17061.86
17012.17;16961.33;17063.1
17013.41;16962.56;17064.34
17014.66;16963.8;17065.58
17015.9;16965.04;17066.83
17017.14;16966.28;17068.07
17018.38;16967.52;17069.31
17019.62;16968.76;17070.56
17020.86;16970;17071.8
17022.1;16971.24;17073.04
17023.35;16972.48;17074.29
17024.59;16973.72;17075.53
17025.83;16974.96;17076.77
17027.07;16976.2;17078.02
17028.31;16977.44;17079.26
17029.55;16978.68;17080.51
17030.8;16979.92;17081.75
17032.04;16981.16;17082.99
17033.28;16982.4;17084.24
17034.52;16983.64;17085.48
17035.76;16984.88;17086.72
17037.01;16986.12;17087.97
17038.25;16987.36;17089.21
17039.49;16988.6;17090.46
17040.73;16989.84;17091.7
17041.97;16991.08;17092.94
17043.22;16992.32;17094.19
17044.46;16993.56;17095.43
17045.7;16994.8;17096.68
17046.94;16996.04;17097.92
17048.19;16997.28;17099.16
17049.43;16998.52;17100.41
17050.67;16999.76;17101.65
17051.91;17001.01;17102.9
17053.16;17002.25;17104.14
17054.4;17003.49;17105.39
17055.64;17004.73;17106.63
17056.88;17005.97;17107.88
17058.13;17007.21;17109.12
17059.37;17008.45;17110.37
17060.61;17009.69;17111.61
17061.86;17010.93;17112.86
17063.1;17012.17;17114.1
17064.34;17013.41;17115.34
17065.58;17014.66;17116.59
17066.83;17015.9;17117.83
17068.07;17017.14;17119.08
17069.31;17018.38;17120.32
17070.56;17019.62;17121.57
17071.8;17020.86;17122.82
17073.04;17022.1;17124.06
17074.29;17023.35;17125.31
17075.53;17024.59;17126.55
17076.77;17025.83;17127.8
17078.02;17027.07;17129.04
17079.26;17028.31;17130.29
17080.51;17029.55;17131.53
17081.75;17030.8;17132.78
17082.99;17032.04;17134.02
17084.24;17033.28;17135.27
17085.48;17034.52;17136.52
17086.72;17035.76;17137.76
17087.97;17037.01;17139.01
17089.21;17038.25;17140.25
17090.46;17039.49;17141.5
17091.7;17040.73;17142.74
17092.94;17041.97;17143.99
17094.19;17043.22;17145.24
17095.43;17044.46;17146.48
17096.68;17045.7;17147.73
17097.92;17046.94;17148.97
17099.16;17048.19;17150.22
17100.41;17049.43;17151.47
17101.65;17050.67;17152.71
17102.9;17051.91;17153.96
17104.14;17053.16;17155.21
17105.39;17054.4;17156.45
17106.63;17055.64;17157.7
17107.88;17056.88;17158.95
17109.12;17058.13;17160.19
17110.37;17059.37;17161.44
17111.61;17060.61;17162.68
17112.86;17061.86;17163.93
17114.1;17063.1;17165.18
17115.34;17064.34;17166.43
17116.59;17065.58;17167.67
17117.83;17066.83;17168.92
17119.08;17068.07;17170.17
17120.32;17069.31;17171.41
17121.57;17070.56;17172.66
17122.82;17071.8;17173.91
17124.06;17073.04;17175.15
17125.31;17074.29;17176.4
17126.55;17075.53;17177.65
17127.8;17076.77;17178.9
17129.04;17078.02;17180.14
17130.29;17079.26;17181.39
17131.53;17080.51;17182.64
17132.78;17081.75;17183.88
17134.02;17082.99;17185.13
17135.27;17084.24;17186.38
17136.52;17085.48;17187.63
17137.76;17086.72;17188.87
17139.01;17087.97;17190.12
17140.25;17089.21;17191.37
17141.5;17090.46;17192.62
17142.74;17091.7;17193.87
17143.99;17092.94;17195.11
17145.24;17094.19;17196.36
17146.48;17095.43;17197.61
17147.73;17096.68;17198.86
17148.97;17097.92;17200.11
17150.22;17099.16;17201.35
17151.47;17100.41;17202.6
17152.71;17101.65;17203.85
17153.96;17102.9;17205.1
17155.21;17104.14;17206.35
17156.45;17105.39;17207.59
17157.7;17106.63;17208.84
17158.95;17107.88;17210.09
17160.19;17109.12;17211.34
17161.44;17110.37;17212.59
17162.68;17111.61;17213.84
17163.93;17112.86;17215.08
17165.18;17114.1;17216.33
17166.43;17115.34;17217.58
17167.67;17116.59;17218.83
17168.92;17117.83;17220.08
17170.17;17119.08;17221.33
17171.41;17120.32;17222.58
17172.66;17121.57;17223.83
17173.91;17122.82;17225.07
17175.15;17124.06;17226.32
17176.4;17125.31;17227.57
17177.65;17126.55;17228.82
17178.9;17127.8;17230.07
17180.14;17129.04;17231.32
17181.39;17130.29;17232.57
17182.64;17131.53;17233.82
17183.88;17132.78;17235.07
17185.13;17134.02;17236.32
17186.38;17135.27;17237.57
17187.63;17136.52;17238.82
17188.87;17137.76;17240.07
17190.12;17139.01;17241.31
17191.37;17140.25;17242.56
17192.62;17141.5;17243.81
17193.87;17142.74;17245.06
17195.11;17143.99;17246.31
17196.36;17145.24;17247.56
17197.61;17146.48;17248.81
17198.86;17147.73;17250.06
17200.11;17148.97;17251.31
17201.35;17150.22;17252.56
17202.6;17151.47;17253.81
17203.85;17152.71;17255.06
17205.1;17153.96;17256.31
17206.35;17155.21;17257.56
17207.59;17156.45;17258.81
17208.84;17157.7;17260.06
17210.09;17158.95;17261.31
17211.34;17160.19;17262.56
17212.59;17161.44;17263.81
17213.84;17162.68;17265.06
17215.08;17163.93;17266.31
17216.33;17165.18;17267.57
17217.58;17166.43;17268.82
17218.83;17167.67;17270.07
17220.08;17168.92;17271.32
17221.33;17170.17;17272.57
17222.58;17171.41;17273.82
17223.83;17172.66;17275.07
17225.07;17173.91;17276.32
17226.32;17175.15;17277.57
17227.57;17176.4;17278.82
17228.82;17177.65;17280.07
17230.07;17178.9;17281.32
17231.32;17180.14;17282.57
17232.57;17181.39;17283.83
17233.82;17182.64;17283.83
17235.07;17183.88;17285.08
17236.32;17185.13;17286.33
17237.57;17186.38;17287.58
17238.82;17187.63;17288.83
17240.07;17188.87;17290.08
17241.31;17190.12;17291.33
17242.56;17191.37;17292.58
17243.81;17192.62;17293.84
17245.06;17193.87;17295.09
17246.31;17195.11;17296.34
17247.56;17196.36;17297.59
17248.81;17197.61;17298.84
17250.06;17198.86;17300.09
17251.31;17200.11;17301.35
17252.56;17201.35;17302.6
17253.81;17202.6;17303.85
17255.06;17203.85;17305.1
17256.31;17205.1;17306.35
17257.56;17206.35;17307.6
17258.81;17207.59;17308.86
17260.06;17208.84;17310.11
17261.31;17210.09;17311.36
17262.56;17211.34;17312.61
17263.81;17212.59;17313.86
17265.06;17213.84;17315.12
17266.31;17215.08;17316.37
17267.57;17216.33;17317.62
17268.82;17217.58;17318.87
17270.07;17218.83;17320.13
17271.32;17220.08;17321.38
17272.57;17221.33;17322.63
17273.82;17222.58;17323.88
17275.07;17223.83;17325.14
17276.32;17225.07;17326.39
17277.57;17226.32;17327.64
17278.82;17227.57;17328.89
17280.07;17228.82;17330.15
17281.32;17230.07;17331.4
17282.57;17231.32;17332.65
17283.83;17233.82;17333.91
17285.08;17235.07;17335.16
17286.33;17236.32;17336.41
17287.58;17237.57;17337.66
17288.83;17238.82;17338.92
17290.08;17240.07;17340.17
17291.33;17241.31;17341.42
17292.58;17242.56;17342.68
17293.84;17243.81;17343.93
17295.09;17245.06;17345.18
17296.34;17246.31;17346.44
17297.59;17247.56;17347.69
17298.84;17248.81;17348.94
17300.09;17250.06;17350.2
17301.35;17251.31;17351.45
17302.6;17252.56;17352.7
17303.85;17253.81;17353.96
17305.1;17255.06;17355.21
17306.35;17256.31;17356.47
17307.6;17257.56;17357.72
17308.86;17258.81;17358.97
17310.11;17260.06;17360.23
17311.36;17261.31;17361.48
17312.61;17262.56;17362.73
17313.86;17263.81;17363.99
17315.12;17265.06;17365.24
17316.37;17266.31;17366.5
17317.62;17267.57;17367.75
17318.87;17268.82;17369.01
17320.13;17270.07;17370.26
17321.38;17271.32;17371.51
17322.63;17272.57;17372.77
17323.88;17273.82;17374.02
17325.14;17275.07;17375.28
17326.39;17276.32;17376.53
17327.64;17277.57;17377.79
17328.89;17278.82;17379.04
17330.15;17280.07;17380.29
17331.4;17281.32;17381.55
17332.65;17282.57;17382.8
17333.91;17283.83;17384.06
17335.16;17285.08;17385.31
17336.41;17286.33;17386.57
17337.66;17287.58;17387.82
17338.92;17288.83;17389.08
17340.17;17290.08;17390.33
17341.42;17291.33;17391.59
17342.68;17292.58;17392.84
17343.93;17293.84;17394.1
17345.18;17295.09;17395.35
17346.44;17296.34;17396.61
17347.69;17297.59;17397.86
17348.94;17298.84;17399.12
17350.2;17300.09;17400.37
17351.45;17301.35;17401.63
17352.7;17302.6;17402.88
17353.96;17303.85;17404.14
17355.21;17305.1;17405.4
17356.47;17306.35;17406.65
17357.72;17307.6;17407.91
17358.97;17308.86;17409.16
17360.23;17310.11;17410.42
17361.48;17311.36;17411.67
17362.73;17312.61;17412.93
17363.99;17313.86;17414.19
17365.24;17315.12;17415.44
17366.5;17316.37;17416.7
17367.75;17317.62;17417.95
17369.01;17318.87;17419.21
17370.26;17320.13;17420.47
17371.51;17321.38;17421.72
17372.77;17322.63;17422.98
17374.02;17323.88;17424.23
17375.28;17325.14;17425.49
17376.53;17326.39;17426.75
17377.79;17327.64;17428
17379.04;17328.89;17429.26
17380.29;17330.15;17430.52
17381.55;17331.4;17431.77
17382.8;17332.65;17433.03
17384.06;17333.91;17434.28
17385.31;17335.16;17435.54
17386.57;17336.41;17436.8
17387.82;17337.66;17438.05
17389.08;17338.92;17439.31
17390.33;17340.17;17440.57
17391.59;17341.42;17441.83
17392.84;17342.68;17443.08
17394.1;17343.93;17444.34
17395.35;17345.18;17445.6
17396.61;17346.44;17446.85
17397.86;17347.69;17448.11
17399.12;17348.94;17449.37
17400.37;17350.2;17450.62
17401.63;17351.45;17451.88
17402.88;17352.7;17453.14
17404.14;17353.96;17454.4
17405.4;17355.21;17455.65
17406.65;17356.47;17456.91
17407.91;17357.72;17458.17
17409.16;17358.97;17459.43
17410.42;17360.23;17460.68
17411.67;17361.48;17461.94
17412.93;17362.73;17463.2
17414.19;17363.99;17464.46
17415.44;17365.24;17465.71
17416.7;17366.5;17466.97
17417.95;17367.75;17468.23
17419.21;17369.01;17469.49
17420.47;17370.26;17470.74
17421.72;17371.51;17472
17422.98;17372.77;17473.26
17424.23;17374.02;17474.52
17425.49;17375.28;17475.78
17426.75;17376.53;17477.03
17428;17377.79;17478.29
17429.26;17379.04;17479.55
17430.52;17380.29;17480.81
17431.77;17381.55;17482.07
17433.03;17382.8;17483.33
17434.28;17384.06;17484.58
17435.54;17385.31;17485.84
17436.8;17386.57;17487.1
17438.05;17387.82;17488.36
17439.31;17389.08;17489.62
17440.57;17390.33;17490.88
17441.83;17391.59;17492.14
17443.08;17392.84;17493.39
17444.34;17394.1;17494.65
17445.6;17395.35;17495.91
17446.85;17396.61;17497.17
17448.11;17397.86;17498.43
17449.37;17399.12;17499.69
17450.62;17400.37;17500.95
17451.88;17401.63;17502.21
17453.14;17402.88;17503.47
17454.4;17404.14;17504.72
17455.65;17405.4;17505.98
17456.91;17406.65;17507.24
17458.17;17407.91;17508.5
17459.43;17409.16;17509.76
17460.68;17410.42;17511.02
17461.94;17411.67;17512.28
17463.2;17412.93;17513.54
17464.46;17414.19;17514.8
17465.71;17415.44;17516.06
17466.97;17416.7;17517.32
17468.23;17417.95;17518.58
17469.49;17419.21;17519.84
17470.74;17420.47;17521.1
17472;17421.72;17522.36
17473.26;17422.98;17523.62
17474.52;17424.23;17524.88
17475.78;17425.49;17526.14
17477.03;17426.75;17527.4
17478.29;17428;17528.66
17479.55;17429.26;17529.92
17480.81;17430.52;17531.18
17482.07;17431.77;17532.44
17483.33;17433.03;17533.7
17484.58;17434.28;17534.96
17485.84;17435.54;17536.22
17487.1;17436.8;17537.48
17488.36;17438.05;17538.74
17489.62;17439.31;17540
17490.88;17440.57;17541.26
17492.14;17441.83;17542.52
17493.39;17443.08;17543.78
17494.65;17444.34;17545.04
17495.91;17445.6;17546.3
17497.17;17446.85;17547.56
17498.43;17448.11;17548.82
17499.69;17449.37;17550.08
17500.95;17450.62;17551.34
17502.21;17451.88;17552.6
17503.47;17453.14;17553.87
17504.72;17454.4;17555.13
17505.98;17455.65;17556.39
17507.24;17456.91;17557.65
17508.5;17458.17;17558.91
17509.76;17459.43;17560.17
17511.02;17460.68;17561.43
17512.28;17461.94;17562.69
17513.54;17463.2;17563.95
17514.8;17464.46;17565.22
17516.06;17465.71;17566.48
17517.32;17466.97;17567.74
17518.58;17468.23;17569
17519.84;17469.49;17570.26
17521.1;17470.74;17571.52
17522.36;17472;17572.78
17523.62;17473.26;17574.05
17524.88;17474.52;17575.31
17526.14;17475.78;17576.57
17527.4;17477.03;17577.83
17528.66;17478.29;17579.09
17529.92;17479.55;17580.35
17531.18;17480.81;17581.62
17532.44;17482.07;17582.88
17533.7;17483.33;17584.14
17534.96;17484.58;17585.4
17536.22;17485.84;17586.66
17537.48;17487.1;17587.93
17538.74;17488.36;17589.19
17540;17489.62;17590.45
17541.26;17490.88;17591.71
17542.52;17492.14;17592.98
17543.78;17493.39;17594.24
17545.04;17494.65;17595.5
17546.3;17495.91;17596.76
17547.56;17497.17;17598.02
17548.82;17498.43;17599.29
17550.08;17499.69;17600.55
17551.34;17500.95;17601.81
17552.6;17502.21;17603.08
17553.87;17503.47;17604.34
17555.13;17504.72;17605.6
17556.39;17505.98;17606.86
17557.65;17507.24;17608.13
17558.91;17508.5;17609.39
17560.17;17509.76;17610.65
17561.43;17511.02;17611.92
17562.69;17512.28;17613.18
17563.95;17513.54;17614.44
17565.22;17514.8;17615.7
17566.48;17516.06;17616.97
17567.74;17517.32;17618.23
17569;17518.58;17619.49
17570.26;17519.84;17620.76
17571.52;17521.1;17622.02
17572.78;17522.36;17623.28
17574.05;17523.62;17624.55
17575.31;17524.88;17625.81
17576.57;17526.14;17627.07
17577.83;17527.4;17628.34
17579.09;17528.66;17629.6
17580.35;17529.92;17630.87
17581.62;17531.18;17632.13
17582.88;17532.44;17633.39
17584.14;17533.7;17634.66
17585.4;17534.96;17635.92
17586.66;17536.22;17637.18
17587.93;17537.48;17638.45
17589.19;17538.74;17639.71
17590.45;17540;17640.98
17591.71;17541.26;17642.24
17592.98;17542.52;17643.5
17594.24;17543.78;17644.77
17595.5;17545.04;17646.03
17596.76;17546.3;17647.3
17598.02;17547.56;17648.56
17599.29;17548.82;17649.83
17600.55;17550.08;17651.09
17601.81;17551.34;17652.35
17603.08;17552.6;17653.62
17604.34;17553.87;17654.88
17605.6;17555.13;17656.15
17606.86;17556.39;17657.41
17608.13;17557.65;17658.68
17609.39;17558.91;17659.94
17610.65;17560.17;17661.21
17611.92;17561.43;17662.47
17613.18;17562.69;17663.74
17614.44;17563.95;17665
17615.7;17565.22;17666.27
17616.97;17566.48;17667.53
17618.23;17567.74;17668.8
17619.49;17569;17670.06
17620.76;17570.26;17671.33
17622.02;17571.52;17672.59
17623.28;17572.78;17673.86
17624.55;17574.05;17675.12
17625.81;17575.31;17676.39
17627.07;17576.57;17677.65
17628.34;17577.83;17678.92
17629.6;17579.09;17680.18
17630.87;17580.35;17681.45
17632.13;17581.62;17682.72
17633.39;17582.88;17683.98
17634.66;17584.14;17685.25
17635.92;17585.4;17686.51
17637.18;17586.66;17687.78
17638.45;17587.93;17689.04
17639.71;17589.19;17690.31
17640.98;17590.45;17691.58
17642.24;17591.71;17692.84
17643.5;17592.98;17694.11
17644.77;17594.24;17695.37
17646.03;17595.5;17696.64
17647.3;17596.76;17697.91
17648.56;17598.02;17699.17
17649.83;17599.29;17700.44
17651.09;17600.55;17701.7
17652.35;17601.81;17702.97
17653.62;17603.08;17704.24
17654.88;17604.34;17705.5
17656.15;17605.6;17706.77
17657.41;17606.86;17708.04
17658.68;17608.13;17709.3
17659.94;17609.39;17710.57
17661.21;17610.65;17711.84
17662.47;17611.92;17713.1
17663.74;17613.18;17714.37
17665;17614.44;17715.64
17666.27;17615.7;17716.9
17667.53;17616.97;17718.17
17668.8;17618.23;17719.44
17670.06;17619.49;17720.7
17671.33;17620.76;17721.97
17672.59;17622.02;17723.24
17673.86;17623.28;17724.5
17675.12;17624.55;17725.77
17676.39;17625.81;17727.04
17677.65;17627.07;17728.31
17678.92;17628.34;17729.57
17680.18;17629.6;17730.84
17681.45;17630.87;17732.11
17682.72;17632.13;17733.37
17683.98;17633.39;17734.64
17685.25;17634.66;17735.91
17686.51;17635.92;17737.18
17687.78;17637.18;17738.44
17689.04;17638.45;17739.71
17690.31;17639.71;17740.98
17691.58;17640.98;17742.25
17692.84;17642.24;17743.52
17694.11;17643.5;17744.78
17695.37;17644.77;17746.05
17696.64;17646.03;17747.32
17697.91;17647.3;17748.59
17699.17;17648.56;17749.85
17700.44;17649.83;17751.12
17701.7;17651.09;17752.39
17702.97;17652.35;17753.66
17704.24;17653.62;17754.93
17705.5;17654.88;17756.2
17706.77;17656.15;17757.46
17708.04;17657.41;17758.73
17709.3;17658.68;17760
17710.57;17659.94;17761.27
17711.84;17661.21;17762.54
17713.1;17662.47;17763.81
17714.37;17663.74;17765.07
17715.64;17665;17766.34
17716.9;17666.27;17767.61
17718.17;17667.53;17768.88
17719.44;17668.8;17770.15
17720.7;17670.06;17771.42
17721.97;17671.33;17772.69
17723.24;17672.59;17773.95
17724.5;17673.86;17775.22
17725.77;17675.12;17776.49
17727.04;17676.39;17777.76
17728.31;17677.65;17779.03
17729.57;17678.92;17780.3
17730.84;17680.18;17781.57
17732.11;17681.45;17782.84
17733.37;17682.72;17784.11
17734.64;17683.98;17785.38
17735.91;17685.25;17786.65
17737.18;17686.51;17787.91
17738.44;17687.78;17789.18
17739.71;17689.04;17790.45
17740.98;17690.31;17791.72
17742.25;17691.58;17792.99
17743.52;17692.84;17794.26
17744.78;17694.11;17795.53
17746.05;17695.37;17796.8
17747.32;17696.64;17798.07
17748.59;17697.91;17799.34
17749.85;17699.17;17800.61
17751.12;17700.44;17801.88
17752.39;17701.7;17803.15
17753.66;17702.97;17804.42
17754.93;17704.24;17805.69
17756.2;17705.5;17806.96
17757.46;17706.77;17808.23
17758.73;17708.04;17809.5
17760;17709.3;17810.77
17761.27;17710.57;17812.04
17762.54;17711.84;17813.31
17763.81;17713.1;17814.58
17765.07;17714.37;17815.85
17766.34;17715.64;17817.12
17767.61;17716.9;17818.39
17768.88;17718.17;17819.66
17770.15;17719.44;17820.93
17771.42;17720.7;17822.2
17772.69;17721.97;17823.47
17773.95;17723.24;17824.75
17775.22;17724.5;17826.02
17776.49;17725.77;17827.29
17777.76;17727.04;17828.56
17779.03;17728.31;17829.83
17780.3;17729.57;17831.1
17781.57;17730.84;17832.37
17782.84;17732.11;17833.64
17784.11;17733.37;17834.91
17785.38;17734.64;17836.18
17786.65;17735.91;17837.45
